708,-72.3549,1193.57,-835.061,16.7399,1183.49,-1070.4,12.0821,1190.1,-951.608,7.32752,1195.58,-832.652,167.016,1199.2,-827.851
716,-75.4207,1186.2,-826.025,13.1935,1178.51,-1061.7,9.1992,1183.83,-942.589,4.42212,1188.65,-823.826,163.484,1193.35,-819.504
720,-77.1423,1184.03,-820.628,10.9098,1176.9,-1056.27,7.10217,1181.97,-936.84,2.68798,1186.28,-817.979,161.832,1191.95,-814.028
728,-80.5204,1183.33,-805.794,6.09914,1175.21,-1041.89,3.33143,1180.79,-923.139,-0.968076,1185.86,-803.691,158.454,1191.16,-799.765
732,-82.6038,1182.96,-797.03,4.07974,1174.76,-1032.9,0.867337,1180.58,-913.603,-2.56061,1185.52,-794.977,156.38,1192.16,-791.698
740,-87.0285,1183.36,-774.377,-1.38621,1175.04,-1010.96,-3.82935,1181.37,-891.748,-7.70064,1186.97,-772.865,151.723,1195.14,-770.074
744,-89.6296,1184.16,-761.121,-3.74287,1174.4,-997.734,-6.20214,1181.91,-878.793,-9.71928,1188.25,-759.914,149.526,1195.99,-757.45
752,-92.0726,1186.64,-730.12,-8.80727,1174.43,-967.765,-9.97798,1182.7,-848.113,-12.434,1189.44,-729.386,146.741,1195.74,-728.284
759,-93.2275,1187.62,-697.695,-12.0438,1173.79,-935.981,-12.521,1182.38,-816.826,-13.6118,1189.73,-697.953,145.146,1194.76,-697.802
763,-94.29,1186.83,-677.564,-13.1883,1173.42,-915.671,-13.4223,1180.92,-796.637,-14.5507,1188.77,-677.563,144.461,1194.43,-678.576
770,-94.3756,1184.08,-638.04,-14.3646,1170.7,-876.486,-14.3266,1178.83,-757.411,-14.8873,1186.23,-638.653,144.386,1190.84,-639.829
774,-93.6898,1182.18,-613.448,-14.9476,1168.51,-852.099,-13.9775,1176.94,-733,-13.9603,1184,-613.997,144.98,1188.29,-615.637
782,-91.4345,1178.15,-558.731,-13.6154,1163.81,-797.737,-12.2711,1172.29,-678.991,-11.6798,1179.13,-559.67,147.41,1183.21,-562.683
790,-87.2495,1176.82,-499.216,-9.82294,1160.25,-738.757,-8.35947,1168.71,-619.645,-7.58233,1177.32,-500.033,152.14,1179.23,-503.542
794,-84.4953,1177.14,-467.875,-6.97668,1159.44,-707.031,-5.83414,1168.46,-588.311,-5.54875,1177.1,-469.623,154.247,1178.84,-472.071
802,-79.7084,1179.74,-401.999,-0.11857,1159.74,-640.274,-0.397265,1170.09,-521.676,-0.051129,1179.91,-402.838,159.341,1180.77,-404.192
810,-74.9932,1182.6,-333.498,7.91942,1163.7,-569.955,6.61414,1174.37,-451.173,5.10685,1184.18,-332.361,164.37,1187.82,-331.846
818,-69.3931,1186.62,-261.157,15.729,1171,-497.655,13.6172,1180.82,-379.222,10.7956,1190.42,-260.035,169.889,1198.08,-257.816
822,-66.8234,1189.94,-224.22,19.1418,1175.07,-460.277,16.7266,1185.23,-341.14,13.3584,1194.13,-222.297,172.359,1203.02,-219.672
830,-62.1852,1198.21,-148.463,24.8288,1184.15,-384.992,21.5346,1194.07,-265.723,17.2978,1202.92,-147.439,176.354,1213.48,-143.872
